,,,Name,FeH,Teff,logg,RAdeg,DEdeg,dist_x,SOURCE_ID,RA,ra_error_x,DEC,dec_error_x,parallax_x,parallax_error_x,phot_g_mean_mag_x,phot_rp_mean_mag_x,phot_bp_mean_mag_x,bp_rp_x,mh_gspphot_x,mh_gspphot_lower_x,mh_gspphot_upper_x,Column0,dist_y,ra_y,ra_error_y,dec_y,dec_error_y,parallax,parallax_error_y,Gmag,RPmag,BPmag,BP-RP,mh_gspphot_y,mh_gspphot_lower_y,mh_gspphot_upper_y,MatchID,MatchRA,MatchDEC,dstArcSec,survey,fov_radius,IAUName,band,nuv_exptime,fuv_exptime,fuv_mag,fuv_magerr,nuv_mag,nuv_magerr,fuv_flux,fuv_fluxerr,nuv_flux,nuv_fluxerr,e_bv,ra_cent,dec_cent,xCenter,yCenter,SSAPFitsFile,nuv_flux_auto,nuv_flux_aper_7,nuv_artifact,fuv_flux_auto,fuv_flux_aper_7,fuv_artifact,redG,redBP,redRP,bpDered,rpDered,gDered,NUVDered,bp_rp_dered,colorColorY
79,436,135,CS 30325-094,-3.35,4948, 1.85,223.66375,4.360583333333333,0.00029677948912546035,1158097734768367360,223.66347065707217,0.013058962,4.360500634832802,0.011300107,0.38450362668325727,0.014633931,12.067922,11.460589,12.491866,1.0312767,,,,135,0.00029677948912546,223.663470657072,0.013058962,4.3605006348328,0.011300107,0.384503626683257,0.014633931,12.067922,11.460589,12.491866,1.0312767,NaN,NaN,NaN,2430151732329715434,223.663714533419,4.36054352180689,0.888924083247389,MIS,0.3114744,GALEX J145439.2+042137,1,3656.05,2440.05,-999,-999,17.11566,0.005584792,-999,-999,517.2923,2.660193,0.04111147,223.37235,4.4729,1941.661,1927.055,GR6/pipe/01-vsn/07063-J145309p045103/g/01-main/0001-img/07-try/qa/spjpeg/J145309p045103_id005866-ng-prc_int.jpeg,15.33686,15.04395,0,-99,-99,256,0.10389059258035842,0.13369169977093656,0.07505553011696531,12.358174300229063,11.385533469883036,11.964031407419641,16.818012957199997,0.9726408303460268,-1.5720744400491764
80,479,166,CS 30336-049,-4.10,4725, 1.19,311.3479166666666,-28.70997222222222,0.0001185456147524401,6795730493933072128,311.34804683192306,0.013748357,-28.71001199721291,0.008839272,0.06296932704565794,0.01737362,13.712171,13.024711,14.231697,1.2069864,,,,166,0.00011854561475244,311.348046831923,0.013748357,-28.7100119972129,0.008839272,0.0629693270456579,0.01737362,13.712171,13.024711,14.231697,1.2069864,NaN,NaN,NaN,6384391390399302002,311.348248851577,-28.7101593021175,0.829507442514939,AIS,0.5402896,GALEX J204523.5-284236,1,128,128,-999,-999,20.07611,0.1386711,-999,-999,33.84972,4.322264,0.06285633,310.73332,-28.74381,1912.48,1902.611,,1.003588,1.099198,1,-99,-99,0,0.15419428525058318,0.2013251707322051,0.11386077887408873,14.030371829267795,12.91085022112591,13.557976714749417,19.6210301708,1.1195216081418842,-1.3680312821222458
81,544,206,CS 30338-089,-2.78,4886, 1.72,348.9583333333333,10.323944444444445,0.00011399997421340198,2810313310703814656,348.95823103756203,0.01782162,10.323910852566993,0.015024296,0.2706414318401367,0.020493645,13.896393,13.2639885,14.374464,1.1104755,-0.4343,-0.4355,-0.4331,206,0.000113999974213402,348.958231037562,0.01782162,10.323910852567,0.015024296,0.270641431840137,0.020493645,13.896393,13.2639885,14.374464,1.1104755,-0.4343,-0.4355,-0.4331,6376123144562807132,348.958193239897,10.3239834213422,0.29354916500472,AIS,0.5470371,GALEX J231549.9+101926,1,392.1,292.05,-999,-999,18.89775,0.03810936,-999,-999,100.2078,3.516443,0.05095638,349.44256,10.05569,1935.668,1928.233,,2.970996,2.983172,1,-99,-99,0,0.1270615752611555,0.16456525442055703,0.09270978918622196,14.209898745579443,13.171278710813779,13.769331424738844,18.528825808799997,1.038620034765664,-2.1185974171768187
82,8,6,CS 30339-069,-3.05,6326, 3.79,7.566666666666666,-35.94755555555555,0.00010986820920594296,5004791666222886016,7.566633535989686,0.015684418,-35.94765986931003,0.015644114,0.5926059106844176,0.022169488,14.611949,14.229271,14.836062,0.6067915,-3.3504,-3.8526,-2.7554,6,0.000109868209205943,7.56663353598969,0.015684418,-35.94765986931,0.015644114,0.592605910684418,0.022169488,14.611949,14.229271,14.836062,0.6067915,-3.3504,-3.8526,-2.7554,2465019445071848753,7.56653578673708,-35.9474898830575,0.675011158109049,MIS,0.4869596,GALEX J003015.9-355650,3,1607.1,1607.1,22.27256,0.1536999,17.29569,0.008619795,4.476919,0.6336113,438.2523,3.478494,0.009041144,7.98681,-36.29661,1930.695,1900.8,,12.99345,13.16014,1,0.04158888,0.03753076,0,0.02458706377845511,0.030588592456722626,0.016784069041896745,14.805473407543278,14.212486930958104,14.587361936221544,17.23023211744,0.5929864765851747,-1.2361289803636346
83,127,50,CS 31061-032,-2.56,6448, 4.33,39.680416666666666,3.317333333333333,4.845863142487596e-05,2503556060544507008,39.68044599388248,0.014790255,3.3172888771186724,0.0155003555,1.104607638416504,0.016965484,13.745305,13.349806,13.982525,0.63271904,-4.0485,-4.0669,-3.9341,50,4.8458631424876E-05,39.6804459938825,0.014790255,3.31728887711867,0.0155003555,1.1046076384165,0.016965484,13.745305,13.349806,13.982525,0.63271904,-4.0485,-4.0669,-3.9341,6377248965012751965,39.6804390865834,3.31753146007153,0.873651394341521,AIS,0.448954,GALEX J023843.3+031903,1,105,0,-999,-999,16.60552,0.02392709,-999,-999,827.5425,18.23267,0.03726804,39.23073,3.31705,1917.834,1884.668,,24.53526,25.13403,0,-99,-99,-999,0.1012818593755079,0.12609616467600943,0.069152745725956,13.85642883532399,13.280653254274043,13.644023140624492,16.3356993904,0.5757755810499479,-1.1521468864246627
84,20,13,CS 31062-012,-2.67,6190, 4.47,11.014999999999999,-13.92386111111111,0.001442824546329945,2375729553118829696,11.0148053868051,0.018757714,-13.925289456583961,0.0134290485,3.586441558075258,0.024976816,11.966303,11.548757,12.219887,0.6711302,-1.6614,-1.6846,-1.5929,13,0.00144282454632994,11.0148053868051,0.018757714,-13.925289456584,0.0134290485,3.58644155807526,0.024976816,11.966303,11.548757,12.219887,0.6711302,-1.6614,-1.6846,-1.5929,6380450777234671956,11.0148943793435,-13.9245339663709,2.73748338137743,AIS,0.1127304,GALEX J004403.5-135528,3,213,213,20.7904,0.1558155,14.83805,0.005625179,17.53244,2.515493,4214.81,21.83154,0.01899671,11.06024,-13.82076,2405.014,2197.166,,124.9621,123.6097,0,0.1628698,0.1834969,0,0.0511325723541266,0.06391907831875562,0.035187781876420195,12.155967921681244,11.51356921812358,11.915170427645874,14.700513819600001,0.6423987035576637,-1.4413807535248129
85,14,10,CS 31062-041,-2.65,4990, 2.00,8.7625,-15.908138888888889,7.3584387609113e-05,2373610107017260160,8.762566496624459,0.016598456,-15.908180615744044,0.0144231785,0.06478203165824506,0.020295138,13.792006,13.168552,14.240766,1.0722132,-0.5802,-0.5808,-0.5799,10,7.3584387609113E-05,8.76256649662446,0.016598456,-15.908180615744,0.0144231785,0.0647820316582451,0.020295138,13.792006,13.168552,14.240766,1.0722132,-0.5802,-0.5808,-0.5799,6380450800854894114,8.76228897303465,-15.9080786365962,1.02857201679045,AIS,0.5202904,GALEX J003502.9-155429,1,111,111,-999,-999,19.61846,0.1025709,-999,-999,51.59592,4.87315,0.02704125,9.29567,-15.82166,1936.595,1934.227,,1.529734,1.418479,0,-99,-99,0,0.06769228573127681,0.08748373622191871,0.04925405633078152,14.153282263778083,13.119297943669219,13.724313714268725,19.422681349999998,1.033984320108864,-1.0902227307076195
86,11,7,CS 31062-050,-2.28,5607, 3.49,7.629583333333332,-12.086361111111112,0.00012333387000242258,2423720246374021632,7.629657865370681,0.058129773,-12.0864623149808,0.042584047,1.0136600037170318,0.06948715,12.869952,12.369004,13.203354,0.83434963,-1.0011,-1.0062,-0.9975,7,0.000123333870002423,7.62965786537068,0.058129773,-12.0864623149808,0.042584047,1.01366000371703,0.06948715,12.869952,12.369004,13.203354,0.83434963,-1.0011,-1.0062,-0.9975,3051578112162665876,7.62964711712796,-12.0860761157905,1.39083182226839,GII,0.4713447,GALEX J003031.1-120509,1,1593.05,1593.05,-999,-999,16.45187,0.005621813,-999,-999,953.3463,4.935114,0.0300688,7.15488,-12.00496,1920.779,1908.596,,28.26514,27.82464,0,-99,-99,256,0.07867570478007396,0.09962709840253843,0.05535236783265745,13.103726901597462,12.313651632167343,12.791276295219925,16.234171888,0.790075269430119,-1.7712693632957741
87,137,55,CS 31078-018,-2.99,5100, 2.27,45.25291666666666,6.275527777777778,7.038649139869677e-05,7189878332862720,45.25293814522102,0.013164804,6.275456734692369,0.011265235,0.6778063550305811,0.01507662,12.939962,12.317884,13.381532,1.0636473,0.0063,0.0027,0.013,55,7.03864913986968E-05,45.252938145221,0.013164804,6.27545673469237,0.011265235,0.677806355030581,0.01507662,12.939962,12.317884,13.381532,1.0636473,0.0063,0.0027,0.013,6377249001519974320,45.2527981537747,6.27568148469379,0.951626486028017,AIS,0.4022727,GALEX J030100.6+061632,1,217,217,-999,-999,17.7886,0.02689285,-999,-999,278.3292,6.892325,0.1410387,45.65719,6.2601,1917.165,1942.92,,8.251998,8.396569,0,-99,-99,0,0.35913292621197296,0.4611881073930645,0.25778251320798246,12.920343892606935,12.060101486792018,12.580829073788026,16.767479811999998,0.8602424058149172,-1.7640578257969635
88,49,31,CS 31082-001,-2.75,4866, 1.66,22.379583333333333,-16.01263888888889,0.0002559311206647629,2451773941958712192,22.379767374208996,0.017991507,-16.012827753550663,0.012196632,0.46048520575560287,0.026611678,11.409827,10.795901,11.848771,1.0528698,,,,31,0.000255931120664763,22.379767374209,0.017991507,-16.0128277535507,0.012196632,0.460485205755603,0.026611678,11.409827,10.795901,11.848771,1.0528698,NaN,NaN,NaN,6380485983079499983,22.3796042191803,-16.0126432687243,0.871680596049654,AIS,0.1036955,GALEX J012931.1-160045,1,196,196,-999,-999,17.00455,0.02214636,-999,-999,573.0307,11.68558,0.01623311,22.42002,-15.91651,1911.974,1913.887,,16.98941,17.31175,0,-99,-99,0,0.04072324332111331,0.05256912508658209,0.029585480323627334,11.796201874913416,10.766315519676374,11.369103756678888,16.887022283599997,1.0298863552370427,-1.217066025440781
89,3,2,CS 31085-024,-2.80,5778, 4.64,2.11625,10.9055,0.0004551495495914166,2753776938200238976,2.1166940892773596,0.018595688,10.905349594617405,0.012775802,2.2116978065025688,0.019907497,13.815808,13.274321,14.176181,0.90186024,-2.7493,-2.85,-2.506,2,0.000455149549591417,2.11669408927736,0.018595688,10.9053495946174,0.012775802,2.21169780650257,0.019907497,13.815808,13.274321,14.176181,0.90186024,-2.7493,-2.85,-2.506,6380978537445196991,2.1164187445149,10.905488529425,1.09432918946896,AIS,0.1500465,GALEX J000827.9+105419,1,185.05,0,-999,-999,17.76715,0.03484073,-999,-999,283.8833,9.10746,0.1127472,2.19451,11.03447,1918.638,1849.79,,8.416669,8.587106,0,-99,-99,-999,0.294739815253834,0.3738648177699626,0.20735101999018699,13.802316182230037,13.066969980009814,13.521068184746166,16.950860272,0.7353462022202226,-1.6446980424314477
90,360,111,HD 115444,-2.65,4711, 1.23,199.17708333333334,36.38136111111111,0.0003456914885291363,1474455748663044736,199.17693845740263,0.009902179,36.38103567250974,0.010603062,1.178570351653518,0.01758906,8.6857605,8.034877,9.152945,1.1180677,,,,111,0.000345691488529136,199.176938457403,0.009902179,36.3810356725097,0.010603062,1.17857035165352,0.01758906,8.6857605,8.034877,9.152945,1.1180677,NaN,NaN,NaN,6374715761089314923,199.177483936054,36.3810871945305,1.59181667181245,AIS,0.5263853,GALEX J131642.6+362251,1,48,48,-999,-999,14.86446,0.01511175,-999,-999,4113.549,57.24025,0.01389871,199.00252,36.8884,1940.582,1954.611,,121.9599,121.2595,0,-99,-99,0,0.03443955395667241,0.04472215282304914,0.025249443505733542,9.108222847176952,8.009627556494266,8.65132094604333,14.7638333396,1.0985952906826864,-1.0627965498374623
91,395,125,HD 122563,-2.54,4843, 1.62,210.63291666666663,9.68613888888889,0.0011293107470850892,3723554268436602240,210.631835043388,0.02491643,9.685782710160318,0.022913245,3.0990571246135055,0.033200946,5.87496,5.178669,6.3974733,1.2188044,-0.0386,-0.0406,-0.0364,125,0.00112931074708509,210.631835043388,0.02491643,9.68578271016032,0.022913245,3.09905712461351,0.033200946,5.87496,5.178669,6.3974733,1.2188044,-0.0386,-0.0406,-0.0364,3232742444249389791,210.632517988887,9.68623514378636,2.92001424957994,GII,0.3094828,GALEX J140231.8+094110,1,1498,0,-999,-999,13.45977,0.001501943,-999,-999,14999.98,20.74505,0.02542847,210.85392,9.46687,1940.82,1920.334,,444.7246,427.2058,522,-99,-99,-999,0.061939955953613846,0.08113247698495742,0.04597717882963464,6.316340823015042,5.132691821170366,5.813020044046386,13.2756678772,1.1836490018446764,-0.293010634790396
92,429,132,HD 126587,-3.00,4853, 1.61,216.75166666666664,-22.24413888888889,0.00034050675201446884,6273496177641286272,216.75144339869476,0.019735614,-22.24440182360846,0.015501202,1.5676226264246484,0.021770997,8.816683,8.14824,9.300751,1.1525106,,,,132,0.000340506752014469,216.751443398695,0.019735614,-22.2444018236085,0.015501202,1.56762262642465,0.021770997,8.816683,8.14824,9.300751,1.1525106,NaN,NaN,NaN,6383089610507945775,216.751692647534,-22.2443822500904,0.833500781825834,AIS,0.1962923,GALEX J142700.4-221439,1,108,108,-999,-999,14.70191,0.01029195,-999,-999,4777.888,45.27974,0.1000489,216.54046,-22.26204,1865.704,1897.748,,141.6565,140.1144,0,-99,-99,0,0.2491593475479096,0.3230913420625967,0.1819235024564311,8.977659657937403,7.966316497543568,8.56752365245209,13.977555964,1.0113431603938352,-1.4128575785599278
93,467,157,HD 186478,-2.68,4629, 1.07,296.3087499999999,-17.490805555555557,0.0004356661747825476,6871465473332110464,296.30881761969755,0.0154375825,-17.491231203224256,0.013901033,1.0967435722952532,0.017919494,8.808704,8.0781,9.376445,1.2983446,,,,157,0.000435666174782548,296.308817619698,0.0154375825,-17.4912312032243,0.013901033,1.09674357229525,0.017919494,8.808704,8.0781,9.376445,1.2983446,NaN,NaN,NaN,6379747036103708384,296.308899124704,-17.4908235919287,1.4938479177264,AIS,0.1384729,GALEX J194514.1-172926,1,155.05,155.05,-999,-999,16.02541,0.01618191,-999,-999,1412.006,21.03956,0.1225308,296.27636,-17.62578,1915.501,1884.631,,41.86364,42.69012,4,-99,-99,0,0.29783055476556125,0.39087036141991843,0.22135616293816804,8.985574638580083,7.856743837061831,8.51087344523444,15.138287008,1.1288308015182515,-1.0078172018686349
94,475,165,HD 196944,-2.44,5255, 2.74,310.1920833333333,-6.7973888888888885,0.00016722487474411194,6907236881547590144,310.192179029404,0.060616825,-6.797524671240622,0.036535896,1.9082157710209107,0.07479483,8.198074,7.6496725,8.557344,0.9076719,-0.6974,-0.698,-0.6971,165,0.000167224874744112,310.192179029404,0.060616825,-6.79752467124062,0.036535896,1.90821577102091,0.07479483,8.198074,7.6496725,8.557344,0.9076719,-0.6974,-0.698,-0.6971,6379500758386085982,310.192317019037,-6.79701548568055,1.89827675503539,AIS,0.3468349,GALEX J204046.1-064749,3,168.05,168.05,20.53363,0.2045202,13.21387,0.004085473,22.21012,4.182705,18812.65,70.77216,0.04231033,310.40203,-7.07443,1912.314,1919.305,,557.7638,522.7045,0,0.2063236,0.2403664,0,0.10940669114847758,0.13931013177652599,0.07767039442646015,8.418033868223475,7.5720021055735405,8.088667308851523,12.9075432108,0.8460317626499343,-0.7897372464245729
95,13,9,HD 2796,-2.31,4923, 1.84,7.820416666666667,-16.794694444444445,0.00020488067290639622,2367454697327877504,7.820472655980034,0.01839949,-16.794891579563707,0.015802419,1.5519370442555391,0.023352256,8.240887,7.6197243,8.675479,1.0557547,-0.6679,-0.6686,-0.6676,9,0.000204880672906396,7.82047265598003,0.01839949,-16.7948915795637,0.015802419,1.55193704425554,0.023352256,8.240887,7.6197243,8.675479,1.0557547,-0.6679,-0.6686,-0.6676,6380591458888452736,7.82048082134107,-16.794567041448,1.16867608590403,AIS,0.0771262,GALEX J003116.9-164740,3,282,282,22.4353,0.3740922,14.12852,0.004852909,3.853755,1.327495,8102.016,36.20474,0.02154496,7.75061,-16.75619,1920.021,1926.292,,240.2113,235.7128,2,0.03579993,0.02220912,0,0.05405814734142884,0.0697817834363292,0.03926723486038573,8.60569721656367,7.580457065139614,8.186828852658572,13.9725344896,1.0252401514240557,-0.9324134946563634
96,21,14,HD 4306,-3.04,4854, 1.61,11.363333333333332,-9.544416666666667,0.00016143993882562776,2473977823368495360,11.363445361141798,0.026314972,-9.544292807467837,0.015361042,2.04668049023107,0.033116627,8.7712145,8.159733,9.1935625,1.0338297,,,,14,0.000161439938825628,11.3634453611418,0.026314972,-9.54429280746784,0.015361042,2.04668049023107,0.033116627,8.7712145,8.159733,9.1935625,1.0338297,NaN,NaN,NaN,6380450726766708666,11.3632536650137,-9.54439182965747,0.768264749517651,AIS,0.3150523,GALEX J004527.1-093239,1,175,175,-999,-999,14.09063,0.005954863,-999,-999,8389.688,46.00317,0.03665667,11.68262,-9.53652,1926.998,1914.051,,248.7403,243.5419,0,-99,-99,0,0.09253411478458724,0.11913024283839657,0.0669065022344512,9.074432257161604,8.092826497765548,8.678680385215412,13.825235709200001,0.9816057593960554,-1.3264162268743585
97,33,20,HD 6268,-2.74,4696, 1.23,15.825833333333332,-27.88052777777778,0.00028969038564156393,5033960575837265920,15.825567437336941,0.017081687,-27.88069223215633,0.0147968065,1.472025587869542,0.02495086,7.820003,7.1542478,8.302231,1.1479831,,,,20,0.000289690385641564,15.8255674373369,0.017081687,-27.8806922321563,0.0147968065,1.47202558786954,0.02495086,7.820003,7.1542478,8.302231,1.1479831,NaN,NaN,NaN,6380802576930047673,15.825731937983,-27.8804192469618,1.11346469134461,AIS,0.3209788,GALEX J010318.1-275249,1,104,104,-999,-999,14.45452,0.009249403,-999,-999,6000.558,51.10643,0.01797716,15.4637,-27.90588,1929.143,1912.619,,177.9066,174.9813,0,-99,-99,0,0.044323786981217826,0.057701530897970116,0.03261431407029641,8.24452946910203,7.121633485929704,7.775679213018782,14.3243653616,1.1228959831723264,-0.794461529020122
98,233,82,HD 88609,-2.98,4541, 0.80,153.6208333333333,53.560944444444445,0.0001575470891563628,851658896305185024,153.62079945847336,0.013118374,53.56078355828674,0.015432908,0.8566517079030059,0.020967834,8.269851,7.5582795,8.81485,1.2565703,-0.1596,-0.1599,-0.1592,82,0.000157547089156363,153.620799458473,0.013118374,53.5607835582867,0.015432908,0.856651707903006,0.020967834,8.269851,7.5582795,8.81485,1.2565703,-0.1596,-0.1599,-0.1592,3050944793467164983,153.620939984348,53.5609769474743,0.758278886596957,GII,0.004099856,GALEX J101429.0+533339,3,1527.2,1527.2,22.9419,0.1891394,15.64851,0.004178938,2.416798,0.4209132,1998.008,7.688354,0.009273457,153.62277,53.56493,1917.624,1930.068,GR6/pipe/01-vsn/21177-GI1_025002_HD88609/g/01-main/0001-img/07-try/qa/spjpeg/GI1_025002_HD88609_id006455-ng-prc_int.jpeg,59.23764,58.43053,256,0.02245114,0.01869839,0,0.022384926324829763,0.0294556863142011,0.016724214035217174,8.7853943136858,7.541555285964783,8.24746607367517,15.58137017132,1.243839027721016,-0.7734345088666039
99,5,4,HE 0024-2523,-2.82,6635, 4.11,6.8654166666666665,-25.107833333333335,0.0004467470136255496,2347624455364935424,6.86507457570907,0.020230275,-25.108150185303668,0.023667658,0.7087677760362823,0.028700825,14.803248,14.422252,15.023677,0.6014252,-1.9875,-2.061,-1.9243,4,0.00044674701362555,6.86507457570907,0.020230275,-25.1081501853037,0.023667658,0.708767776036282,0.028700825,14.803248,14.422252,15.023677,0.6014252,-1.9875,-2.061,-1.9243,6380591543711957903,6.86514464174957,-25.1078741411585,1.01966907966328,AIS,0.4246731,GALEX J002727.6-250628,1,108,108,-999,-999,17.42673,0.03399938,-999,-999,388.4236,12.16037,0.01715815,7.22159,-24.83231,1911.582,1919.89,,11.51612,11.66983,0,-99,-99,0,0.04676080530793401,0.058125728116242704,0.03186321738853824,14.965551271883756,14.390388782611462,14.756487194692067,17.302504994,0.5751624892722944,-1.239299186269914
100,12,8,HE 0028-2152,-2.74,6184, 3.75,7.7820833333333335,-21.602027777777778,0.0001467843530912306,2360722834307410944,7.781963805561972,0.0344351,-21.602117359636992,0.03381959,0.4630817340225274,0.045527752,15.6305,15.226481,15.868164,0.6416826,-2.7367,-3.1254,-2.477,8,0.000146784353091231,7.78196380556197,0.0344351,-21.602117359637,0.03381959,0.463081734022527,0.045527752,15.6305,15.226481,15.868164,0.6416826,-2.7367,-3.1254,-2.477,6380591510425964634,7.78177863044059,-21.6020460724161,0.67083786857848,AIS,0.4897087,GALEX J003107.6-213607,1,96,96,-999,-999,18.32556,0.05905511,-999,-999,169.7363,9.230014,0.01953082,7.78078,-22.09175,1852.086,1868.429,,5.0324,5.078469,0,-99,-99,0,0.052856879341693044,0.06591341597358442,0.03621731202794216,15.802250584026416,15.190263687972058,15.577643120658307,18.1841568632,0.6119868960543577,-1.4242579611533266
101,24,16,HE 0049-3948,-3.68,6466, 3.78,13.055833333333332,-39.54358333333333,0.00020897565748284993,4999601077986760320,13.055571181659912,0.019014757,-39.54363062219587,0.013854623,0.4855528672972308,0.028781844,15.196624,14.832436,15.405204,0.5727682,-3.3272,-3.379,-2.8502,16,0.00020897565748285,13.0555711816599,0.019014757,-39.5436306221959,0.013854623,0.485552867297231,0.028781844,15.196624,14.832436,15.405204,0.5727682,-3.3272,-3.379,-2.8502,6384532111783628994,13.0555340950384,-39.5434895538329,0.518177279541817,AIS,0.5084425,GALEX J005213.3-393236,3,442,332,22.79301,0.4584987,17.72277,0.01939771,2.772029,1.170324,295.7269,5.282158,0.009386665,12.39821,-39.58514,1923.341,1967.952,,8.767812,8.945302,4,0.0257511,0.02304203,0,0.025685890441853976,0.031865910189210554,0.01744710366629827,15.373338089810789,14.814988896333702,15.170938109558145,17.6548105454,0.5583491934770866,-1.1710832122010624
102,29,17,HE 0054-2123,-2.59,6424, 4.35,14.221666666666666,-21.12488888888889,0.00019386135248758332,2355498676607137024,14.221878496388074,0.028302185,-21.124892013028504,0.015681978,0.3501150195093385,0.035247162,15.356674,14.973582,15.579559,0.60597706,-2.7401,-3.5566,-2.2241,17,0.000193861352487583,14.2218784963881,0.028302185,-21.1248920130285,0.015681978,0.350115019509338,0.035247162,15.356674,14.973582,15.579559,0.60597706,-2.7401,-3.5566,-2.2241,4518203478514870086,14.2215663583083,-21.1249483695698,1.06763542780578,MIS,0.5664397,GALEX J005653.1-210729,1,1631.25,0,-999,-999,18.0594,0.01254843,-999,-999,216.8908,2.506114,0.02015952,14.01371,-21.6573,1904.066,1912.485,,6.430453,6.448233,0,-99,-99,-999,0.05491866096078829,0.0682816443390801,0.037432570220746565,15.51127735566092,14.936149429779254,15.301755339039211,17.9134450752,0.5751279258816648,-1.1815604430308229
103,30,18,HE 0057-5959,-4.08,5257, 2.65,14.974999999999998,-59.72497222222223,1.7856887661892934e-05,4903905598859396480,14.974962072777661,0.01569587,-59.72497617565184,0.017107856,0.16934552889897647,0.020239564,15.081323,14.550106,15.429087,0.87898064,-3.8298,-3.9593,-3.624,18,1.78568876618929E-05,14.9749620727777,0.01569587,-59.7249761756518,0.017107856,0.169345528898976,0.020239564,15.081323,14.550106,15.429087,0.87898064,-3.8298,-3.9593,-3.624,6384708070149195611,14.974867427129,-59.7248647940433,0.436219295985333,AIS,0.2203903,GALEX J005953.9-594329,1,219,219,-999,-999,19.0502,0.05482231,-999,-999,87.08063,4.395913,0.0188601,15.24209,-59.55071,1892.798,1942.728,,2.581796,2.56157,0,-99,-99,0,0.04886956925217953,0.06214643759636211,0.034645050365573374,15.366940562403638,14.515460949634425,15.03245343074782,18.913652876,0.8514796127692126,-1.7022876069998807
104,34,21,HE 0102-0633,-2.90,6371, 3.83,16.35708333333333,-6.293166666666666,0.00011405351783929198,2476709216409802880,16.35715083466149,0.028963814,-6.293261893785954,0.02141007,0.6470622149046855,0.033366848,15.381234,14.847109,15.735482,0.8883734,-1.2728,-1.3315,-1.1904,21,0.000114053517839292,16.3571508346615,0.028963814,-6.29326189378595,0.02141007,0.647062214904686,0.033366848,15.381234,14.847109,15.735482,0.8883734,-1.2728,-1.3315,-1.1904,6380345238074951459,16.3568537756384,-6.29285608952425,1.80668678847256,AIS,0.1574853,GALEX J010525.6-061734,1,105,105,-999,-999,19.54181,0.107697,-999,-999,55.37025,5.490986,0.1404162,16.30318,-6.44103,1919.88,1935.639,,1.641636,1.55389,0,-99,-99,0,0.3694529408615477,0.4674802826321746,0.2585224569141126,15.268001717367826,14.588586543085887,15.011781059138452,18.525196712000003,0.6794151742819388,-1.272235920832598
105,35,22,HE 0102-1213,-3.28,6100, 3.65,16.366666666666664,-11.958638888888888,0.0003801070898906311,2469299431456345984,16.366398195877515,0.011650834,-11.958907948183437,0.008647207,0.7976666753689438,0.01550173,13.4195795,12.982697,13.683591,0.70089436,-2.2011,-2.339,-1.8751,22,0.000380107089890631,16.3663981958775,0.011650834,-11.9589079481834,0.008647207,0.797666675368944,0.01550173,13.4195795,12.982697,13.683591,0.70089436,-2.2011,-2.339,-1.8751,6380450750389027458,16.3664288936201,-11.9587367136881,0.625852969912797,AIS,0.3528608,GALEX J010527.9-115731,1,112,112,-999,-999,16.51218,0.02333419,-999,-999,901.8384,19.37723,0.02763397,16.24419,-11.62678,1971.785,1942.14,,26.73801,27.26889,0,-99,-99,0,0.07406902701792474,0.09277897135608905,0.05113719294077389,13.59081202864391,12.931559807059227,13.345510472982074,16.3121100572,0.6592522215846834,-1.39260888310044
106,37,23,HE 0105-2202,-2.75,6267, 4.44,16.88,-21.768472222222222,0.00016531511411244033,2352576105980832256,16.880181841024466,0.028464375,-21.768477567615264,0.026119465,0.6205185702261546,0.041838843,15.612561,15.211086,15.8508415,0.63975525,-2.6327,-2.8174,-2.4533,23,0.00016531511411244,16.8801818410245,0.028464375,-21.7684775676153,0.026119465,0.620518570226155,0.041838843,15.612561,15.211086,15.8508415,0.63975525,-2.6327,-2.8174,-2.4533,6380626692650569794,16.8802798763984,-21.7686026274538,0.556884647804837,AIS,0.5796367,GALEX J010731.2-214606,1,128,128,-999,-999,18.27074,0.04877,-999,-999,178.5274,8.017294,0.01634731,16.62061,-22.2959,1928.632,1913.094,,5.293042,5.367539,0,-99,-99,0,0.0442366570123735,0.055163719924464345,0.030314363582267422,15.795677780075534,15.180771636417733,15.568324342987626,18.1523854756,0.6149061436578016,-1.4570654581757108
107,39,25,HE 0107-5240,-5.54,5100, 2.20,17.371666666666663,-52.4095,0.00010322965577454748,4927204800008334464,17.371498659419984,0.01440943,-52.409517571020274,0.016239729,0.10636993673248143,0.019453598,14.949968,14.375464,15.340742,0.9652777,-1.1738,-1.1995,-1.0595,25,0.000103229655774547,17.37149865942,0.01440943,-52.4095175710203,0.016239729,0.106369936732481,0.019453598,14.949968,14.375464,15.340742,0.9652777,-1.1738,-1.1995,-1.0595,6384672949127875932,17.3713889749639,-52.409456505737,0.32610893324934,AIS,0.05855558,GALEX J010929.1-522434,1,502,502,-999,-999,19.33655,0.0431887,-999,-999,66.89276,2.660231,0.01333683,17.39843,-52.35327,1914.891,1947.106,,1.98326,1.988843,4,-99,-99,0,0.03398854521715748,0.04355002692130557,0.024403382183770715,15.297191973078695,14.351060617816229,14.915979454782843,19.2399913508,0.946131355262466,-1.8598304584060283
